,id,campaign_id,coupon_id,customer_id,redemption_status,campaign_type,start_date,end_date,campaign_type_X,campaign_type_Y,campaign_duration_days,age_range,marital_status,rented,family_size,no_of_children,income_bracket,age_range_18-25,age_range_26-35,age_range_36-45,age_range_46-55,age_range_56-70,age_range_70+,marital_status_Married,marital_status_Single,has_demographics,n_category_matches,n_brand_matches,coupon_relevance_ratio,n_transactions,total_spend,avg_spend,coupon_usage_rate,coupon_discount_ratio
60046,98642,8,1086,1115,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1313,2,0.7846062052505967,1676,128591.96,76.72551312649165,0.0280429594272076,0.0148884891403786
60047,98645,28,977,1378,0,Y,2012-09-16,2012-11-16,0,1,61,26-35,Married,0.0,4.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,549,0,0.5766806722689075,952,130147.96,136.71004201680674,0.0220588235294117,0.0057745046484017
60048,98646,13,672,1259,1,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,746,6,0.6855059252506837,1097,161698.66,147.4007839562443,0.0091157702825888,0.0019495523339525
60049,98647,30,332,547,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,24,0.81,100,14191.63,141.9163,0.0,-0.0
60050,98648,11,1044,736,0,Y,2013-04-22,2013-06-07,0,1,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68,0,0.1028744326777609,661,80592.60999999999,121.92527987897124,0.0015128593040847,0.001104940018694
60051,98649,8,1110,1355,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,245,0,0.8333333333333334,294,33918.9,115.37040816326532,0.0,-0.0
60052,98650,13,450,1195,0,X,2013-05-19,2013-07-05,1,0,47,56-70,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,45,0,0.1624548736462094,277,37939.14,136.96440433212996,0.003610108303249,0.0002345862346906
60053,98651,30,307,711,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63,620,0.3695887445887446,1848,180723.36,97.79402597402596,0.0005411255411255,0.0001083977190331
60054,98652,13,121,75,0,X,2013-05-19,2013-07-05,1,0,47,26-35,Married,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,556,332,1.1935483870967742,744,68214.39,91.68600806451612,0.0013440860215053,0.0003915596108093
60055,98653,13,530,878,0,X,2013-05-19,2013-07-05,1,0,47,70+,Married,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1124,39,0.774300932090546,1502,144668.3,96.31711051930758,0.0153129161118508,0.0094030274773395
60056,98655,30,373,1341,0,X,2012-11-19,2013-01-04,1,0,46,26-35,Married,0.0,4.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,510,362,0.9853107344632768,885,100303.4,113.33717514124297,0.047457627118644,0.0123224137965412
60057,98656,30,260,1564,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0.05,120,19590.59,163.25491666666667,0.0,-0.0
60058,98657,26,1020,265,0,X,2012-08-12,2012-09-21,1,0,40,18-25,Single,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,172,2,0.8018433179723502,217,17944.17,82.69202764976957,0.0138248847926267,0.002779175631974
60059,98663,26,302,214,0,X,2012-08-12,2012-09-21,1,0,40,46-55,Married,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,9,53,0.1476190476190476,420,37637.4,89.61285714285712,0.0095238095238095,0.0066247934235627
60060,98665,8,100,1335,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,258,81,0.7259100642398287,467,36677.990000000005,78.53959314775162,0.0642398286937901,0.0254250573709191
60061,98667,8,9,1087,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,531,184,1.185737976782753,603,81274.02,134.7827860696517,0.0016583747927031,0.0004382704337745
60062,98668,13,23,1292,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,643,200,1.1708333333333334,720,71598.17,99.44190277777776,0.0027777777777777,0.0014924962467616
60063,98669,13,1100,353,0,X,2013-05-19,2013-07-05,1,0,47,36-45,Single,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,585,4,0.6777905638665133,869,95115.82,109.45433831990796,0.004602991944764,0.0011984336569878
60064,98670,13,982,1034,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,329,5,0.7539503386004515,443,33689.54,76.0486230248307,0.0,-0.0
60065,98672,30,291,357,0,X,2012-11-19,2013-01-04,1,0,46,18-25,Married,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,125,0,0.1529987760097919,817,98253.29,120.26106487148104,0.0012239902080783,0.0001993826364491
60066,98674,29,1046,1329,0,Y,2012-10-08,2012-11-30,0,1,53,36-45,Married,0.0,5.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,142,0,0.7135678391959799,199,20149.45,101.25351758793968,0.0,-0.0
60067,98675,13,1007,487,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0.0174216027874564,287,28701.38,100.00480836236936,0.0,-0.0
60068,98676,29,597,23,0,Y,2012-10-08,2012-11-30,0,1,53,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,6,0.65625,288,47802.51,165.9809375,0.0034722222222222,0.0004098111166129
60069,98677,29,1035,152,0,Y,2012-10-08,2012-11-30,0,1,53,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,301,0,0.8551136363636364,352,32186.11,91.4378125,0.034090909090909,0.0110665749915103
60070,98679,26,769,754,0,X,2012-08-12,2012-09-21,1,0,40,46-55,Married,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,238,0,0.7579617834394905,314,42701.78,135.99292993630573,0.0095541401273885,0.0025024717939158
60071,98682,30,666,141,0,X,2012-11-19,2013-01-04,1,0,46,56-70,Married,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,108,1,0.1273364485981308,856,110524.41,129.11730140186916,0.0,-0.0
60072,98683,26,936,1550,0,X,2012-08-12,2012-09-21,1,0,40,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,223,0,0.7716262975778547,289,27480.66,95.08878892733564,0.0,-0.0
60073,98684,13,117,1544,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1075,327,0.9537414965986396,1470,131979.13999999998,89.78172789115645,0.0170068027210884,0.0073812422175201
60074,98685,29,538,7,0,Y,2012-10-08,2012-11-30,0,1,53,26-35,Married,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,314,14,0.7627906976744186,430,45262.52,105.26167441860466,0.0162790697674418,0.0082631280803631
60075,98686,8,793,758,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,319,8,0.75,436,47935.13,109.94295871559632,0.0,-0.0
60076,98688,29,1035,590,0,Y,2012-10-08,2012-11-30,0,1,53,36-45,Married,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,417,0,0.5991379310344828,696,100673.45,144.64576149425287,0.0014367816091954,0.0001945895367646
60077,98689,29,674,240,0,Y,2012-10-08,2012-11-30,0,1,53,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,281,0,0.5940803382663847,473,67222.02,142.1184355179704,0.0063424947145877,0.0011921688756154
60078,98690,12,572,416,0,Y,2013-04-22,2013-05-24,0,1,32,36-45,Married,1.0,4.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,742,104793.75,141.2314690026954,0.0552560646900269,0.0153704777241009
60079,98692,10,280,73,0,Y,2013-04-08,2013-05-10,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,1,0.114018691588785,535,59299.44,110.84007476635512,0.0018691588785046,0.0009010203131766
60080,98694,13,143,1238,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,894,155,0.9129677980852916,1149,155116.09,135.00094865100087,0.0052219321148825,0.0029254863244683
60081,98695,8,558,858,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,503,1,0.7718223583460949,653,50396.23,77.17646248085758,0.0,-0.0
60082,98696,9,468,528,0,Y,2013-03-11,2013-04-12,0,1,32,46-55,Married,0.0,2.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,765,14,0.5600287562904386,1391,215817.3,155.1526240115025,0.0122214234363767,0.0035451282172467
60083,98698,8,66,1558,0,X,2013-02-16,2013-04-05,1,0,48,36-45,Married,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1299,607,1.0960322024151812,1739,173984.61,100.04865439907992,0.0368027602070155,0.0196621988577035
60084,98701,13,865,1127,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,392,0,0.7701375245579568,509,82351.51999999999,161.7908055009823,0.0019646365422396,0.0004325360357647
60085,98702,13,156,1036,0,X,2013-05-19,2013-07-05,1,0,47,36-45,Married,0.0,2.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,939,225,0.8168421052631579,1425,169605.02000000002,119.02106666666668,0.0007017543859649,0.0002100173685896
60086,98703,13,1032,198,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,417,6,0.7169491525423729,590,55536.04,94.1288813559322,0.0,-0.0
60087,98706,4,16,1549,0,Y,2013-01-07,2013-02-08,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,646,1,0.7212931995540691,897,98718.44999999998,110.0540133779264,0.10479375696767,0.0241349008214776
60088,98707,29,265,875,0,Y,2012-10-08,2012-11-30,0,1,53,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0.036231884057971,276,32928.46,119.30601449275362,0.0507246376811594,0.0119422529933073
60089,98708,7,687,320,0,Y,2013-02-02,2013-03-08,0,1,34,56-70,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,37,20,0.0989583333333333,576,62888.56999999999,109.18154513888888,0.046875,0.0077309755969964
60090,98714,13,508,559,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,974,0,0.7964022894521668,1223,80825.4,66.08781684382664,0.0065412919051512,0.001652574561957
60091,98715,8,64,14,0,X,2013-02-16,2013-04-05,1,0,48,26-35,Married,1.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,539,267,1.0951086956521738,736,94251.74,128.05942934782607,0.0353260869565217,0.0057631827274488
60092,98716,13,482,124,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,467,12,0.8188034188034188,585,119768.83,204.73304273504272,0.0051282051282051,0.000892218785138
60093,98717,13,1025,863,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,541,9,0.605060506050605,909,88025.04,96.83722772277228,0.0011001100110011,0.0012098830060173
60094,98719,8,102,1396,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,632,237,0.9394594594594594,925,89951.6,97.24497297297296,0.0054054054054054,0.0015443860920761
60095,98723,13,20,1457,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Single,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1105,615,1.552346570397112,1108,122382.73,110.4537274368231,0.0315884476534296,0.0074214719674908
60096,98726,8,84,700,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,332,196,1.123404255319149,470,57265.70999999999,121.84193617021276,0.0085106382978723,0.0022081276910737
60097,98728,13,166,1479,0,X,2013-05-19,2013-07-05,1,0,47,18-25,Married,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,641,208,0.972508591065292,873,97104.32,111.2306071019473,0.0171821305841924,0.0045302824838277
60098,98729,13,679,226,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,600,10,0.5304347826086957,1150,152356.76,132.48413913043478,0.0069565217391304,0.0026044134831956
60099,98730,8,8,292,0,X,2013-02-16,2013-04-05,1,0,48,26-35,Single,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,126,43,0.9135135135135136,185,20703.93,111.91313513513514,0.0,-0.0
60100,98731,26,1019,751,0,X,2012-08-12,2012-09-21,1,0,40,26-35,Single,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,36,0,0.1935483870967742,186,23945.44,128.73892473118278,0.0,-0.0
60101,98740,8,559,198,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0,0.04,425,42393.45999999999,99.7493176470588,0.0,-0.0
60102,98742,10,824,1563,0,Y,2013-04-08,2013-05-10,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,548,0,0.7675070028011205,714,84104.56,117.79350140056022,0.0140056022408963,0.0052771217161114
60103,98743,8,60,123,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,34,45,0.1314475873544093,601,67159.74,111.74665557404327,0.021630615640599,0.0057281341470351
60104,98744,4,895,695,0,Y,2013-01-07,2013-02-08,0,1,32,56-70,Married,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,732,17,0.635284139100933,1179,147716.58,125.28972010178116,0.0110262934690415,0.0022425377029443
60105,98745,30,998,711,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,321,1,0.1742424242424242,1848,180723.36,97.79402597402596,0.0005411255411255,0.0001083977190331
60106,98746,8,447,1454,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,546,0,0.7766714082503556,703,82002.16,116.64603129445236,0.0056899004267425,0.0010425335137513
60107,98747,7,641,760,0,Y,2013-02-02,2013-03-08,0,1,34,46-55,Married,0.0,5.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,43,0,0.1026252983293556,419,55426.42,132.28262529832935,0.0023866348448687,0.000353441553685
60108,98748,13,121,1004,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1145,268,0.907514450867052,1557,170846.86,109.72823378291584,0.0032113037893384,0.0010007792943926
60109,98749,13,115,214,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,911,187,0.8941368078175895,1228,110840.88,90.26130293159608,0.0268729641693811,0.013236903207553
60110,98750,8,579,399,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,70,0,0.1170568561872909,598,100664.89,168.3359364548495,0.0083612040133779,0.0017692365232803
60111,98751,8,87,1101,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,471,295,1.0065703022339028,761,69246.29000000001,90.99381077529569,0.0091984231274638,0.005370396016884
60112,98752,29,416,637,0,Y,2012-10-08,2012-11-30,0,1,53,46-55,Married,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,354,3,0.7285714285714285,490,52804.4,107.76408163265305,0.0020408163265306,0.0003372824991856
60113,98753,11,658,377,0,Y,2013-04-22,2013-06-07,0,1,46,18-25,Married,1.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,220,1,0.2511363636363636,880,97551.21,110.85364772727272,0.0045454545454545,0.0016612812901039
60114,98756,30,308,598,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,118,0.2662942271880819,537,57790.29999999999,107.6169459962756,0.0707635009310986,0.0212706976776379
60115,98757,30,391,437,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0,0.0478873239436619,355,28303.13,79.72712676056338,0.0,-0.0
60116,98758,13,172,557,0,X,2013-05-19,2013-07-05,1,0,47,26-35,Married,0.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1110,473,1.106219426974144,1431,125993.03,88.04544374563243,0.0006988120195667,0.0002827140517217
60117,98763,13,909,952,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,81,0,0.1368243243243243,592,56795.22,95.93787162162162,0.0118243243243243,0.0073941081661449
60118,98765,30,425,754,0,X,2012-11-19,2013-01-04,1,0,46,46-55,Married,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,12,0,0.0242914979757085,494,61394.76,124.28089068825908,0.0060728744939271,0.001740539420628
60119,98766,29,975,184,0,Y,2012-10-08,2012-11-30,0,1,53,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,170,1,0.5856164383561644,292,35944.92,123.0990410958904,0.0,-0.0
60120,98767,13,138,310,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,487,255,1.03921568627451,714,83642.06,117.14574229691875,0.0140056022408963,0.004914393547935
60121,98768,8,54,888,0,X,2013-02-16,2013-04-05,1,0,48,26-35,Married,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,265,105,0.9973045822102424,371,38975.76,105.05595687331537,0.0080862533692722,0.0015535296810119
60122,98769,29,787,386,0,Y,2012-10-08,2012-11-30,0,1,53,36-45,Married,0.0,4.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,312,15,0.7250554323725056,451,50306.22,111.54372505543238,0.0,-0.0
60123,98771,2,559,1014,0,Y,2012-12-17,2013-01-18,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78,5,0.1514598540145985,548,55700.07,101.64246350364964,0.0,-0.0
60124,98772,13,542,494,0,X,2013-05-19,2013-07-05,1,0,47,26-35,Married,0.0,5.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,234,2,0.2267050912584053,1041,145634.75,139.8988952929875,0.0172910662824207,0.0076334116685749
60125,98774,11,669,240,0,Y,2013-04-22,2013-06-07,0,1,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,574,8,0.6178343949044586,942,150863.63,160.15247346072186,0.0074309978768577,0.0029984695449791
60126,98775,8,9,228,1,X,2013-02-16,2013-04-05,1,0,48,26-35,Married,0.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1294,279,1.1251788268955651,1398,137486.38,98.34505007153076,0.013590844062947,0.0031814787762976
60127,98776,9,788,665,0,Y,2013-03-11,2013-04-12,0,1,32,26-35,Single,0.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,763,9,0.7704590818363274,1002,102739.72,102.5346506986028,0.0019960079840319,0.0009533800559316
60128,98778,8,513,802,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,117,0,0.1511627906976744,774,106637.21,137.77417312661498,0.020671834625323,0.00781622099828
60129,98782,13,992,570,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,951,0,0.7681744749596123,1238,113592.48,91.75483037156704,0.0193861066235864,0.0071808450700257
60130,98783,8,13,572,0,X,2013-02-16,2013-04-05,1,0,48,36-45,Married,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1163,0,0.6634341129492299,1753,225824.2,128.8215630347975,0.0011409013120365,0.0004716057889278
60131,98785,8,465,854,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,315,18,0.8141809290953546,409,37951.15,92.790097799511,0.0024449877750611,0.0005161898914789
60132,98786,8,981,1410,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,3.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,285,1,0.7390180878552972,387,50438.68,130.33250645994832,0.0025839793281653,0.0005650425427469
60133,98787,8,465,4,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,158,6,0.803921568627451,204,31711.35,155.44779411764705,0.0049019607843137,0.0028081428258336
60134,98789,8,278,598,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,168,1,0.2099378881987577,805,90935.43,112.96326708074534,0.0807453416149068,0.0263261525238292
60135,98793,8,91,837,0,X,2013-02-16,2013-04-05,1,0,48,18-25,Married,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,291,168,1.2679558011049723,362,24501.160000000003,67.68276243093923,0.0027624309392265,0.0036345217940701
60136,98794,12,107,1365,0,Y,2013-04-22,2013-05-24,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,406,170,1.1497005988023952,501,39880.24,79.60127744510977,0.0119760479041916,0.0125849292782591
60137,98795,13,114,1496,0,X,2013-05-19,2013-07-05,1,0,47,26-35,Married,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,678,324,1.0974808324205914,913,91670.42,100.405717415115,0.1544359255202628,0.0403366756692071
60138,98797,8,911,866,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,2,0.1559756920999324,1481,177496.18,119.84887238352464,0.0040513166779203,0.0008227782704957
60139,98798,8,817,1274,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0.0416666666666666,240,25429.43,105.95595833333331,0.0,-0.0
60140,98801,13,470,49,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1185,0,0.7770491803278688,1525,141063.53,92.50067540983606,0.001311475409836,0.0027750617044674
60141,98802,29,1046,113,0,Y,2012-10-08,2012-11-30,0,1,53,56-70,Married,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,122,0,0.580952380952381,210,28302.87,134.77557142857142,0.0047619047619047,0.0009437205484814
60142,98804,8,72,1071,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,511,261,1.091937765205092,707,71048.04999999999,100.49229137199433,0.0056577086280056,0.0022059718739641
60143,98805,8,100,647,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,239,72,0.8543956043956044,364,51599.27,141.75623626373627,0.0054945054945054,0.0010699763775727
60144,98806,13,1055,1579,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,852,0,0.7888888888888889,1080,136851.22,126.7140925925926,0.0055555555555555,0.0024726853001383
60145,98807,30,529,455,0,X,2012-11-19,2013-01-04,1,0,46,46-55,Single,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,179,8,0.6925925925925925,270,28636.25,106.0601851851852,0.0,-0.0
60146,98809,13,890,1258,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,500,0,0.7751937984496124,645,66895.18,103.71345736434108,0.0341085271317829,0.0108623670644133
